geografia|giorno|data|totale_casi_positivi|totale_casi_positivi_ab|deceduti|deceduti_inc|letalita|totale_ricoveri|totale_ricoveri_inc|attualmente_positivi|dimessi|tamponi|tamponi_inc
MS|656|11/12/2021|16302|85.87186431884766|547|0|3.3554165||||||
PI|656|11/12/2021|36028|86.51737976074219|752|.13315579|2.0872655||||||
PO|656|11/12/2021|27808|108.6050643920898|655|0|2.3554373||||||
PT|656|11/12/2021|29353|100.9321975708008|692|0|2.3575103||||||
SI|656|11/12/2021|18584|70.52055358886719|374|0|2.0124838||||||
Toscana|656|11/12/2021|309011||7449|.026856452||323|-3.2934132|12291|289271|5147008|.21961829
aslCENTRO|656|11/12/2021|142142||3744|.026716538|||||||
aslNO|656|11/12/2021|106837||2438|.041034058|||||||
aslSE|656|11/12/2021|59477||1170|0|||||||
AR|657|12/12/2021|27813|82.56300354003906|566|0|2.0350196||||||
FI|657|12/12/2021|85276|86.48672485351563|2398|.041718815|2.8120456||||||
GR|657|12/12/2021|13192|60.36478805541992|230|0|1.7434809||||||
LI|657|12/12/2021|23399|70.9942626953125|431|0|1.841959||||||
LU|657|12/12/2021|31274|82.15385437011719|709|.14124294|2.2670588||||||
MS|657|12/12/2021|16349|86.11943817138672|547|0|3.3457704||||||
PI|657|12/12/2021|36094|86.67587280273438|752|0|2.0834489||||||
PO|657|12/12/2021|27827|108.6792678833008|656|.15267175|2.3574226||||||
PT|657|12/12/2021|29449|101.2622985839844|694|.28901735|2.3566165||||||
SI|657|12/12/2021|18614|70.6343994140625|374|0|2.0092404||||||
Toscana|657|12/12/2021|309842||7454|.0671231||342|5.8823528|12907|289481|5157669|.20713004
aslCENTRO|657|12/12/2021|142552||3748|.10683761|||||||
aslNO|657|12/12/2021|107116||2439|.041017227|||||||
aslSE|657|12/12/2021|59619||1170|0|||||||
AR|658|13/12/2021|27886|82.77970886230469|566|0|2.0296924||||||
FI|658|13/12/2021|85411|86.62364196777344|2398|0|2.807601||||||
GR|658|13/12/2021|13232|60.54782104492188|230|0|1.7382104||||||
LI|658|13/12/2021|23514|71.34318542480469|432|.23201856|1.8372034||||||
LU|658|13/12/2021|31369|82.40341186523438|709|0|2.2601931||||||
MS|658|13/12/2021|16393|86.35121154785156|547|0|3.3367901||||||
PI|658|13/12/2021|36158|86.82955932617188|752|0|2.079761||||||
PO|658|13/12/2021|27845|108.7495651245117|656|0|2.3558986||||||
PT|658|13/12/2021|29529|101.5373840332031|695|.14409222|2.3536184||||||
SI|658|13/12/2021|18653|70.78238677978516|376|.53475934|2.0157616||||||
Toscana|658|13/12/2021|310545||7458|.053662464||354|3.5087719|13150|289937|5164793|.13812441
aslCENTRO|658|13/12/2021|142785||3749|.026680896|||||||
aslNO|658|13/12/2021|107434||2440|.041000411|||||||
aslSE|658|13/12/2021|59771||1172|.17094018|||||||
AR|659|14/12/2021|27932|82.916259765625|566|0|2.0263498||||||
FI|659|14/12/2021|85656|86.87212371826172|2398|0|2.7995703||||||
GR|659|14/12/2021|13281|60.77204132080078|231|.43478259|1.7393268||||||
LI|659|14/12/2021|23627|71.68603515625|432|0|1.8284166||||||
LU|659|14/12/2021|31406|82.50060272216797|709|0|2.2575305||||||
MS|659|14/12/2021|16407|86.42495727539063|547|0|3.3339429||||||
PI|659|14/12/2021|36218|86.97364807128906|754|.26595744|2.0818377||||||
PO|659|14/12/2021|27866|108.8315811157227|656|0|2.3541234||||||
PT|659|14/12/2021|29593|101.757453918457|695|0|2.3485284||||||
SI|659|14/12/2021|18666|70.83171844482422|376|0|2.0143576||||||
Toscana|659|14/12/2021|311207||7461|.04022526||359|1.4124293|13295|290451|5175290|.20324145
aslCENTRO|659|14/12/2021|143115||3749|0|||||||
aslNO|659|14/12/2021|107658||2442|.081967212|||||||
aslSE|659|14/12/2021|59879||1173|.085324235|||||||
AR|660|15/12/2021|28064|83.30809783935547|566|0|2.0168188||||||
FI|660|15/12/2021|85923|87.14291381835938|2398|0|2.7908709||||||
GR|660|15/12/2021|13358|61.12438201904297|232|.43290043|1.736787||||||
LI|660|15/12/2021|23746|72.04708862304688|433|.23148148|1.823465||||||
LU|660|15/12/2021|31502|82.75278472900391|709|0|2.2506506||||||
MS|660|15/12/2021|16457|86.68833160400391|547|0|3.3238137||||||
PI|660|15/12/2021|36324|87.22819519042969|755|.132626|2.0785155||||||
PO|660|15/12/2021|27896|108.9487457275391|656|0|2.3515916||||||
PT|660|15/12/2021|29693|102.1013107299805|696|.1438849|2.3439867||||||
SI|660|15/12/2021|18725|71.05561065673828|378|.53191489|2.0186915||||||
Toscana|660|15/12/2021|312243||7468|.093821205||371|3.3426185|13733|291042|5188100|.24752235
aslCENTRO|660|15/12/2021|143512||3750|.026673779|||||||
aslNO|660|15/12/2021|108029||2444|.081900083|||||||
aslSE|660|15/12/2021|60147||1176|.25575447|||||||
AR|661|16/12/2021|28165|83.60791778564453|566|0|2.0095863||||||
FI|661|16/12/2021|86247|87.47151184082031|2398|0|2.7803864||||||
GR|661|16/12/2021|13449|61.5407829284668|232|0|1.7250353||||||
LI|661|16/12/2021|23898|72.50827026367188|434|.23094688|1.8160516||||||
LU|661|16/12/2021|31619|83.06013488769531|710|.14104372|2.2454853||||||
MS|661|16/12/2021|16514|86.98858642578125|548|.18281536|3.3183966||||||
PI|661|16/12/2021|36455|87.54277801513672|758|.397351|2.0792758||||||
PO|661|16/12/2021|27955|109.1791763305664|657|.15243903|2.3502057||||||
PT|661|16/12/2021|29825|102.5551986694336|696|0|2.3336127||||||
SI|661|16/12/2021|18783|71.27569580078125|378|0|2.0124581||||||
Toscana|661|16/12/2021|313465||7475|.093733259||371|0|14400|291590|5200717|.24319115
aslCENTRO|661|16/12/2021|144027||3751|.026666667|||||||
aslNO|661|16/12/2021|108486||2450|.24549918|||||||
aslSE|661|16/12/2021|60397||1176|0|||||||
AR|662|17/12/2021|28227|83.79196929931641|568|.3533569|2.0122578||||||
FI|662|17/12/2021|86618|87.8477783203125|2399|.041701417|2.7696321||||||
GR|662|17/12/2021|13504|61.79245758056641|233|.43103448|1.7254146||||||
LI|662|17/12/2021|24076|73.04833221435547|434|0|1.8026251||||||
LU|662|17/12/2021|31747|83.39637756347656|710|0|2.2364318||||||
MS|662|17/12/2021|16573|87.29936981201172|548|0|3.3065829||||||
PI|662|17/12/2021|36570|87.81893157958984|758|0|2.0727372||||||
PO|662|17/12/2021|28031|109.4759979248047|657|0|2.3438337||||||
PT|662|17/12/2021|29938|102.9437561035156|696|0|2.3248045||||||
SI|662|17/12/2021|18853|71.54132843017578|378|0|2.004986||||||
Toscana|662|17/12/2021|314692||7479|.053511705||390|5.121294|15080|292133|5213951|.25446492
aslCENTRO|662|17/12/2021|144587||3752|.026659558|||||||
aslNO|662|17/12/2021|108966||2450|0|||||||
aslSE|662|17/12/2021|60584||1179|.25510204|||||||
AR|663|18/12/2021|28385|84.26099395751953|568|0|2.0010569||||||
FI|663|18/12/2021|86877|88.11045837402344|2400|.041684035|2.7625263||||||
GR|663|18/12/2021|13610|62.27750015258789|233|0|1.7119765||||||
LI|663|18/12/2021|24231|73.51861572265625|434|0|1.7910941||||||
LU|663|18/12/2021|31875|83.73262023925781|710|0|2.2274511||||||
MS|663|18/12/2021|16638|87.64176177978516|548|0|3.2936652||||||
PI|663|18/12/2021|36702|88.13591766357422|759|.13192612|2.0680072||||||
PO|663|18/12/2021|28075|109.647834777832|658|.152207|2.3437221||||||
PT|663|18/12/2021|30078|103.4251556396484|697|.14367816|2.3173084||||||
SI|663|18/12/2021|18948|71.90182495117188|378|0|1.9949335||||||
Toscana|663|18/12/2021|315974||7483|.053483088||389|-.25641027|15889|292602|5225978|.2306696
aslCENTRO|663|18/12/2021|145030||3755|.079957359|||||||
aslNO|663|18/12/2021|109446||2451|.040816326|||||||
aslSE|663|18/12/2021|60943||1179|0|||||||
AR|664|19/12/2021|28562|84.78641510009766|568|0|1.9886563||||||
FI|664|19/12/2021|87225|88.46340179443359|2401|.041666668|2.7526512||||||
GR|664|19/12/2021|13718|62.77169036865234|233|0|1.6984984||||||
LI|664|19/12/2021|24349|73.87663269042969|434|0|1.7824141||||||
LU|664|19/12/2021|31996|84.05047607421875|712|.28169015|2.2252781||||||
MS|664|19/12/2021|16710|88.02102661132813|549|.18248175|3.2854578||||||
PI|664|19/12/2021|36854|88.50093078613281|759|0|2.059478||||||
PO|664|19/12/2021|28119|109.8196792602539|658|0|2.3400548||||||
PT|664|19/12/2021|30206|103.8652877807617|697|0|2.3074887||||||
SI|664|19/12/2021|19050|72.28887939453125|378|0|1.984252||||||
Toscana|664|19/12/2021|317344||7487|.053454496||386|-.77120823|16988|292869|5238903|.24732213
aslCENTRO|664|19/12/2021|145550||3756|.026631158|||||||
aslNO|664|19/12/2021|109909||2454|.12239902|||||||
aslSE|664|19/12/2021|61330||1179|0|||||||
AR|665|20/12/2021|28657|85.06842041015625|568|0|1.9820638||||||
FI|665|20/12/2021|87419|88.66015625|2403|.083298624|2.7488303||||||
GR|665|20/12/2021|13791|63.10572814941406|233|0|1.6895076||||||
LI|665|20/12/2021|24503|74.34387969970703|434|0|1.7712117||||||
LU|665|20/12/2021|32083|84.27902221679688|712|0|2.2192438||||||
MS|665|20/12/2021|16775|88.36341857910156|549|0|3.2727273||||||
PI|665|20/12/2021|36963|88.76268005371094|760|.13175231|2.0561101||||||
PO|665|20/12/2021|28165|109.9993362426758|658|0|2.3362329||||||
PT|665|20/12/2021|30259|104.0475311279297|697|0|2.303447||||||
SI|665|20/12/2021|19129|72.58866119384766|381|.79365081|1.9917403||||||
Toscana|665|20/12/2021|318299||7493|.080138907||406|5.1813474|17187|293619|5246464|.14432411
aslCENTRO|665|20/12/2021|145843||3758|.053248137|||||||
aslNO|665|20/12/2021|110324||2455|.040749796|||||||
aslSE|665|20/12/2021|61577||1182|.25445291|||||||
AR|666|21/12/2021|28795|85.47808074951172|568|0|1.9725647||||||
FI|666|21/12/2021|87716|88.96137237548828|2403|0|2.7395229||||||
GR|666|21/12/2021|13861|63.42604064941406|235|.85836911|1.6954044||||||
LI|666|21/12/2021|24593|74.61695098876953|435|.23041475|1.768796||||||
LU|666|21/12/2021|32220|84.63890838623047|712|0|2.2098076||||||
MS|666|21/12/2021|16813|88.56359100341797|549|0|3.2653303||||||
PI|666|21/12/2021|37098|89.08686828613281|760|0|2.0486279||||||
PO|666|21/12/2021|28282|110.4562835693359|658|0|2.3265681||||||
PT|666|21/12/2021|30410|104.5667572021484|698|.14347202|2.2952976||||||
SI|666|21/12/2021|19272|73.13130187988281|381|0|1.9769614||||||
Toscana|666|21/12/2021|319615||7497|.053383157||424|4.4334974|18181|293937|5258930|.23760766
aslCENTRO|666|21/12/2021|146408||3759|.026609899|||||||
aslNO|666|21/12/2021|110724||2456|.040733196|||||||
aslSE|666|21/12/2021|61928||1184|.16920474|||||||
AR|667|22/12/2021|29021|86.24343109130859|568|0|1.9572034||||||
FI|667|22/12/2021|88310|88.44877624511719|2405|.083229296|2.7233608||||||
GR|667|22/12/2021|13991|64.22426605224609|235|0|1.6796513||||||
LI|667|22/12/2021|24777|75.31094360351563|435|0|1.7556605||||||
LU|667|22/12/2021|32427|84.45477294921875|712|0|2.1957011||||||
MS|667|22/12/2021|16927|89.16643524169922|549|0|3.2433391||||||
PI|667|22/12/2021|37274|89.17587280273438|760|0|2.0389547||||||
PO|667|22/12/2021|28396|107.0460586547852|659|.15197569|2.3207493||||||
PT|667|22/12/2021|30531|105.1904449462891|698|0|2.286201||||||
SI|667|22/12/2021|19444|73.70707702636719|383|.52493441|1.9697593||||||
Toscana|667|22/12/2021|321653||7502|.066693343||437|3.0660377|19536|294615|5274952|.30466273
aslCENTRO|667|22/12/2021|147237||3762|.079808459|||||||
aslNO|667|22/12/2021|111405||2456|0|||||||
aslSE|667|22/12/2021|62456||1186|.16891892|||||||
AR|668|23/12/2021|29281|87.01608276367188|569|.17605634|1.9432397||||||
FI|668|23/12/2021|89156|89.29610443115234|2407|.08316008|2.6997621||||||
GR|668|23/12/2021|14083|64.64658355712891|237|.85106385|1.68288||||||
LI|668|23/12/2021|24983|75.93709564208984|435|0|1.741184||||||
LU|668|23/12/2021|32713|85.19964599609375|712|0|2.1765049||||||
MS|668|23/12/2021|17076|89.95132446289063|549|0|3.2150385||||||
PI|668|23/12/2021|37489|89.69025421142578|760|0|2.0272613||||||
PO|668|23/12/2021|28611|107.8565521240234|659|0|2.3033099||||||
PT|668|23/12/2021|30743|105.9208602905273|698|0|2.2704356||||||
SI|668|23/12/2021|19743|74.84050750732422|383|0|1.9399281||||||
Toscana|668|23/12/2021|324433||7507|.066648893||453|3.6613271|21665|295261|5293011|.34235382
aslCENTRO|668|23/12/2021|148510||3764|.053163212|||||||
aslNO|668|23/12/2021|112261||2456|0|||||||
aslSE|668|23/12/2021|63107||1189|.25295109|||||||
AR|669|24/12/2021|29602|87.97002410888672|569|0|1.9221674||||||
FI|669|24/12/2021|90170|90.31169891357422|2408|.041545492|2.6705112||||||
GR|669|24/12/2021|14236|65.34891510009766|238|.42194092|1.6718179||||||
LI|669|24/12/2021|25221|76.66050720214844|435|0|1.7247531||||||
LU|669|24/12/2021|32997|85.93930816650391|712|0|2.1577718||||||
MS|669|24/12/2021|17236|90.79415893554688|549|0|3.1851938||||||
PI|669|24/12/2021|37849|90.55152893066406|760|0|2.0079792||||||
PO|669|24/12/2021|28845|108.7386779785156|659|0|2.2846248||||||
PT|669|24/12/2021|30957|106.6581649780273|699|.14326647|2.2579708||||||
SI|669|24/12/2021|20102|76.20137786865234|383|0|1.9052831||||||
Toscana|669|24/12/2021|327770||7510|.039962701||484|6.843267|24354|295906|5311996|.35868055
aslCENTRO|669|24/12/2021|149972||3766|.053134963|||||||
aslNO|669|24/12/2021|113303||2456|0|||||||
aslSE|669|24/12/2021|63940||1190|.084104292|||||||
AR|670|25/12/2021|30001|89.15575408935547|569|0|1.8966035||||||
FI|670|25/12/2021|91298|91.44147491455078|2408|0|2.6375167||||||
GR|670|25/12/2021|14369|65.95944213867188|238|0|1.6563435||||||
LI|670|25/12/2021|25408|77.22890472412109|435|0|1.7120591||||||
LU|670|25/12/2021|33360|86.88472747802734|712|0|2.1342926||||||
MS|670|25/12/2021|17384|91.57377624511719|549|0|3.1580763||||||
PI|670|25/12/2021|38117|91.19270324707031|761|.13157895|1.9964845||||||
PO|670|25/12/2021|29062|109.5567169189453|659|0|2.267566||||||
PT|670|25/12/2021|31209|107.5263977050781|701|.28612304|2.2461469||||||
SI|670|25/12/2021|20445|77.50160217285156|383|0|1.8733187||||||
Toscana|670|25/12/2021|331208||7513|.039946739||481|-.61983472|27204|296491|5330703|.35216516
aslCENTRO|670|25/12/2021|151569||3768|.053106744|||||||
aslNO|670|25/12/2021|114269||2457|.040716611|||||||
aslSE|670|25/12/2021|64815||1190|0|||||||
AR|671|26/12/2021|30413|90.38011932373047|569|0|1.8709105||||||
FI|671|26/12/2021|92339|92.48410797119141|2409|.04152824|2.6088653||||||
GR|671|26/12/2021|14489|66.51028442382813|238|0|1.6426255||||||
LI|671|26/12/2021|25594|77.79425811767578|436|.22988506|1.7035242||||||
LU|671|26/12/2021|33679|87.71555328369141|712|0|2.1140771||||||
MS|671|26/12/2021|17485|92.10581970214844|549|0|3.1398342||||||
PI|671|26/12/2021|38539|92.20231628417969|761|0|1.9746231||||||
PO|671|26/12/2021|29203|110.088249206543|660|.15174507|2.2600417||||||
PT|671|26/12/2021|31321|107.9122772216797|701|0|2.2381151||||||
SI|671|26/12/2021|20666|78.33935546875|383|0|1.8532856||||||
Toscana|671|26/12/2021|334283||7516|.039930787||515|7.0686069|29990|296777|5342776|.22648045
aslCENTRO|671|26/12/2021|152863||3770|.053078555|||||||
aslNO|671|26/12/2021|115297||2458|.040700041|||||||
aslSE|671|26/12/2021|65568||1190|0|||||||
AR|672|27/12/2021|30780|91.47075653076172|570|.17574692|1.8518518||||||
FI|672|27/12/2021|93186|93.33243560791016|2411|.083021998|2.5872986||||||
GR|672|27/12/2021|14631|67.16212463378906|238|0|1.6266831||||||
LI|672|27/12/2021|25687|78.07693481445313|437|.22935779|1.7012497||||||
LU|672|27/12/2021|33955|88.43437957763672|713|.14044943|2.099838||||||
MS|672|27/12/2021|17661|93.03293609619141|549|0|3.1085443||||||
PI|672|27/12/2021|38824|92.88416290283203|761|0|1.9601277||||||
PO|672|27/12/2021|29440|110.9816818237305|662|.30303031|2.2486413||||||
PT|672|27/12/2021|31459|108.3877410888672|703|.28530669|2.2346547||||||
SI|672|27/12/2021|20948|79.40834045410156|383|0|1.8283368||||||
Toscana|672|27/12/2021|337126||7525|.11974455||569|10.485436|32273|297328|5353615|.20287207
aslCENTRO|672|27/12/2021|154085||3776|.1591512|||||||
aslNO|672|27/12/2021|116127||2460|.081366964|||||||
aslSE|672|27/12/2021|66359||1191|.084033616|||||||
AR|673|28/12/2021|31303|93.02498626708984|570|0|1.8209118||||||
FI|673|28/12/2021|94870|95.01908874511719|2411|0|2.5413723||||||
GR|673|28/12/2021|14764|67.77264404296875|239|.42016807|1.6188025||||||
LI|673|28/12/2021|25930|78.81554412841797|437|0|1.6853065||||||
LU|673|28/12/2021|34236|89.16623687744141|714|.14025246|2.0855241||||||
MS|673|28/12/2021|17835|93.94951629638672|549|0|3.078217||||||
PI|673|28/12/2021|39245|93.89138031005859|762|.13140604|1.9416486||||||
PO|673|28/12/2021|29625|111.679084777832|664|.30211481|2.2413502||||||
PT|673|28/12/2021|31729|109.3179931640625|703|0|2.2156386||||||
SI|673|28/12/2021|21487|81.45154571533203|384|.2610966|1.7871271||||||
Toscana|673|28/12/2021|341579||7531|.079734221||600|5.4481544|36135|297913|5370673|.31862584
aslCENTRO|673|28/12/2021|156224||3778|.052966103|||||||
aslNO|673|28/12/2021|117246||2462|.08130081|||||||
aslSE|673|28/12/2021|67554||1193|.16792612|||||||
AR|674|29/12/2021|31977|95.02794647216797|570|0|1.7825311||||||
FI|674|29/12/2021|97474|97.62717437744141|2412|.041476566|2.4745061||||||
GR|674|29/12/2021|14982|68.77335357666016|239|0|1.5952476||||||
LI|674|29/12/2021|26455|80.41130828857422|437|0|1.6518617||||||
LU|674|29/12/2021|34932|90.97893524169922|714|0|2.0439711||||||
MS|674|29/12/2021|18056|95.11367797851563|552|.54644811|3.0571556||||||
PI|674|29/12/2021|39940|95.55412292480469|764|.26246721|1.9128693||||||
PO|674|29/12/2021|30190|113.8089981079102|665|.15060242|2.2027161||||||
PT|674|29/12/2021|32214|110.9889907836914|704|.14224751|2.1853852||||||
SI|674|29/12/2021|22108|83.80559539794922|385|.26041666|1.741451||||||
Toscana|674|29/12/2021|348883||7540|.11950604||627|4.5|42636|298707|5394707|.44750443
aslCENTRO|674|29/12/2021|159878||3781|.079407096|||||||
aslNO|674|29/12/2021|119383||2467|.20308693|||||||
aslSE|674|29/12/2021|69067||1194|.083822295|||||||
AR|675|30/12/2021|33467|99.45587158203125|570|0|1.7031703||||||
FI|675|30/12/2021|102637|102.7982940673828|2415|.12437811|2.3529527||||||
GR|675|30/12/2021|15394|70.66459655761719|239|0|1.5525529||||||
LI|675|30/12/2021|27378|83.21681976318359|439|.45766589|1.6034772||||||
LU|675|30/12/2021|36548|95.187744140625|714|0|1.9535953||||||
MS|675|30/12/2021|18609|98.02671813964844|553|.18115942|2.9716804||||||
PI|675|30/12/2021|41792|99.98492431640625|765|.13089006|1.8304939||||||
PO|675|30/12/2021|31458|118.5890579223633|666|.15037593|2.1171086||||||
PT|675|30/12/2021|33399|115.0717468261719|705|.14204545|2.1108418||||||
SI|675|30/12/2021|23476|88.99132537841797|385|0|1.6399727||||||
Toscana|675|30/12/2021|364713||7549|.1193634||676|7.814992|58039|299125|5419833|.46575281
aslCENTRO|675|30/12/2021|167494||3786|.13224015|||||||
aslNO|675|30/12/2021|124327||2471|.16214025|||||||
aslSE|675|30/12/2021|72337||1194|0|||||||
AR|676|31/12/2021|34871|103.6282196044922|570|0|1.6345961||||||
FI|676|31/12/2021|108458|108.6284408569336|2418|.1242236|2.2294345||||||
GR|676|31/12/2021|15814|72.59256744384766|239|0|1.511319||||||
LI|676|31/12/2021|28386|86.28068542480469|441|.45558086|1.5535828||||||
LU|676|31/12/2021|38227|99.56063079833984|716|.28011206|1.8730217||||||
MS|676|31/12/2021|19295|101.6403656005859|553|0|2.8660274||||||
PI|676|31/12/2021|43839|104.8822555541992|766|.13071896|1.7473027||||||
PO|676|31/12/2021|32806|123.6706924438477|666|0|2.0301166||||||
PT|676|31/12/2021|34609|119.2406387329102|706|.14184397|2.0399318||||||
SI|676|31/12/2021|24739|93.77902221679688|385|0|1.5562472||||||
Toscana|676|31/12/2021|381599||7558|.11922109||712|5.3254437|74300|299741|5448312|.52545899
aslCENTRO|676|31/12/2021|175873||3790|.10565241|||||||
aslNO|676|31/12/2021|129747||2476|.20234723|||||||
aslSE|676|31/12/2021|75424||1194|0|||||||
AR|677|01/1/2022|36261|107.7589645385742|570|0|1.5719368||||||
FI|677|01/1/2022|113519|113.6973876953125|2420|.082712986|2.1318018||||||
GR|677|01/1/2022|16183|74.28642272949219|239|0|1.4768584||||||
LI|677|01/1/2022|29266|88.95549011230469|441|0|1.506868||||||
LU|677|01/1/2022|39670|103.3188629150391|718|.2793296|1.809932||||||
MS|677|01/1/2022|19971|105.2013320922852|553|0|2.7690151||||||
PI|677|01/1/2022|45688|109.3058776855469|766|0|1.676589||||||
PO|677|01/1/2022|33900|127.794807434082|666|0|1.9646018||||||
PT|677|01/1/2022|35794|123.3234024047852|706|0|1.9723976||||||
SI|677|01/1/2022|25786|97.7479248046875|385|0|1.4930582||||||
Toscana|677|01/1/2022|396593||7562|.052924056||734|3.0898876|88876|300155|5471303|.4219839
aslCENTRO|677|01/1/2022|183213||3792|.052770447|||||||
aslNO|677|01/1/2022|134595||2478|.080775447|||||||
aslSE|677|01/1/2022|78230||1194|0|||||||
AR|678|02/1/2022|36868|109.5628280639648|570|0|1.5460562||||||
FI|678|02/1/2022|115932|116.1141815185547|2422|.082644626|2.0891557||||||
GR|678|02/1/2022|16400|75.28253936767578|239|0|1.4573171||||||
LI|678|02/1/2022|29510|89.69713592529297|441|0|1.4944087||||||
LU|678|02/1/2022|40165|104.6080703735352|720|.27855152|1.7926055||||||
MS|678|02/1/2022|20290|106.8817291259766|553|0|2.7254806||||||
